"","Counterparty.country","X1977.Q4","X1978.Q4","X1979.Q4","X1980.Q4","X1981.Q4","X1982.Q4","X1983.Q4","X1984.Q4","X1985.Q4","X1986.Q4","X1987.Q4","X1988.Q4","X1989.Q4","X1990.Q4","X1991.Q4","X1992.Q4","X1993.Q4","X1994.Q4","X1995.Q4","X1996.Q4","X1997.Q4","X1998.Q4","X1999.Q4","X2000.Q4","X2001.Q4","X2002.Q4","X2003.Q4","X2004.Q4","X2005.Q4","X2006.Q4","X2007.Q4","X2008.Q4","X2009.Q4","X2010.Q4","X2011.Q4","X2012.Q4","X2013.Q4","X2014.Q4","X2015.Q4","X2016.Q4","X2017.Q4","X2018.Q4"
"114","Mongolia",2.30428314208984,2.30428314208984,2.30428314208984,2.30428314208984,2.49729418754578,2.70562171936035,2.86346864700317,3.03337025642395,3.20666289329529,3.50728726387024,3.62859201431274,3.81393957138062,3.97329330444336,3.8467652797699,3.51234531402588,3.18722605705261,3.0862295627594,3.15210151672363,3.35309290885925,3.4280378818512,3.56161856651306,3.68057441711426,3.79358172416687,3.83705854415894,3.95035576820374,4.13732528686523,4.4271297454834,4.89753007888794,5.25278091430664,5.70222139358521,6.28658580780029,6.84611511230469,6.75926542282104,7.18950366973877,8.43262481689453,9.47150897979736,10.574836730957,11.4086866378784,11.680193901062,11.8254022598267,12.5212831497192,12.5212831497192
"115","Southeast Asia",449.903831660748,449.903831660748,449.903831660748,449.903831660748,475.331380367279,493.65457201004,514.584549307823,535.572854280472,539.24534702301,561.92820763588,594.779098510742,641.028672456741,694.61071062088,747.362738728523,795.103337049484,846.693607091904,907.342134714127,976.125604391098,1053.4016251564,1131.5469956398,1177.45225930214,1085.50484824181,1122.20565962791,1188.8027973175,1222.23812532425,1283.31623935699,1354.94314098358,1441.69159555435,1523.52191543579,1614.86923694611,1721.94998550415,1797.51171302795,1833.37974262238,1976.68502092361,2073.39026832581,2196.73800373077,2308.44979763031,2413.70997142792,2523.82280158997,2640.27146434784,2776.13928318024,2776.13928318024
"116","Cambodia",2.60396218299866,2.60396218299866,2.60396218299866,2.60396218299866,2.73525333404541,2.87316536903381,3.01803040504456,3.17019867897034,3.33004307746887,3.49794268608093,3.67431092262268,4.11438035964966,4.25753498077393,4.30702018737793,4.63397884368896,4.95917081832886,5.08496856689453,3.31496024131775,3.64325642585754,3.85811758041382,4.01269769668579,4.20055770874023,4.73425436019897,5.24138784408569,5.6316933631897,6.00219917297363,6.51274013519287,7.18619203567505,8.13836860656738,9.01495933532715,9.93561840057373,10.6004676818848,10.609658241272,11.2423210144043,12.0371046066284,12.9174203872681,13.8677110671997,14.8582220077515,15.9036588668823,17.0094547271729,18.1686019897461,18.1686019897461
"117","Indonesia",181.537063598633,181.537063598633,181.537063598633,181.537063598633,195.927795410156,200.329208374023,208.728942871094,223.28889465332,228.786575317383,242.227890014648,254.159866333008,268.8515625,288.898712158203,309.821166992188,331.235931396484,352.757995605469,375.674591064453,404.000335693359,437.209197998047,471.391021728516,493.545837402344,428.759429931641,432.151458740234,453.413635253906,469.93359375,491.078125,514.553466796875,540.440002441406,571.204956054688,602.626647949219,640.863464355469,679.403076171875,710.851745605469,755.094116210938,801.681823730469,850.023620605469,897.261657714844,942.184631347656,988.128540039062,1037.86376953125,1090.45935058594,1090.45935058594
"118","Malaysia",45.7721786499023,45.7721786499023,45.7721786499023,45.7721786499023,48.9497299194336,51.85888671875,55.1012229919434,59.3780632019043,58.7692909240723,59.4983787536621,62.5874977111816,68.8072662353516,75.0409317016602,81.8010177612305,89.6093063354492,97.5711975097656,107.225814819336,117.103500366211,128.613708496094,141.478546142578,151.838653564453,140.664215087891,149.297637939453,162.523712158203,163.36506652832,172.17204284668,182.138214111328,194.493453979492,204.864105224609,216.305450439453,229.930084228516,241.039764404297,237.391555786133,255.017517089844,268.517944335938,283.215148925781,296.508514404297,314.318939208984,330.122894287109,344.053588867188,364.358856201172,364.358856201172
"119","Myanmar",5.90108919143677,5.90108919143677,5.90108919143677,5.90108919143677,6.27614784240723,6.62785530090332,6.91889047622681,7.26018047332764,7.46716833114624,7.38821458816528,7.09226942062378,6.2871241569519,6.51945209503174,6.70310068130493,6.65948915481567,7.30285882949829,7.74390888214111,8.32299518585205,8.90128135681152,9.47476577758789,10.0102405548096,10.5974617004395,11.7573680877686,13.3735284805298,14.8906211853027,16.6812953948975,18.9906520843506,21.5666694641113,24.4930400848389,27.6957759857178,31.0168972015381,34.1977729797363,37.8056411743164,41.4480056762695,43.7655639648438,46.9747467041016,50.9328384399414,55.0030059814453,58.8491020202637,62.3047103881836,66.2727966308594,66.2727966308594
"120","Philippines",79.972412109375,79.972412109375,79.972412109375,79.972412109375,82.7100830078125,85.7036361694336,87.3102493286133,80.9159240722656,75.0037078857422,77.5664215087891,80.9108047485352,86.3743438720703,91.7341384887695,94.5200805664062,93.9734344482422,94.2906951904297,96.2861785888672,100.510848999023,105.213447570801,111.36408996582,117.138725280762,116.463165283203,120.052459716797,125.348243713379,128.975799560547,133.678146362305,140.32243347168,149.720703125,156.87385559082,165.098693847656,176.022720336914,183.33251953125,185.437774658203,199.590896606445,206.895416259766,220.723937988281,236.315933227539,250.838272094727,266.055511474609,284.348724365234,303.356048583984,303.356048583984
"121","Thailand",66.5138778686523,66.5138778686523,66.5138778686523,66.5138778686523,70.442756652832,74.2131042480469,78.3573150634766,82.8647689819336,86.715690612793,91.5143814086914,100.2255859375,113.543678283691,127.385223388672,141.610549926758,153.729934692383,166.156524658203,179.866165161133,194.249908447266,210.023498535156,221.894805908203,215.784729003906,199.312301635742,208.425445556641,217.712219238281,225.21076965332,239.058700561523,256.245422363281,272.361450195312,283.767486572266,297.864837646484,314.054077148438,319.473602294922,317.266876220703,341.105041503906,343.970153808594,368.883178710938,378.796478271484,382.525421142578,394.078338623047,407.014678955078,422.900360107422,422.900360107422
"122","Vietnam",23.7227115631104,23.7227115631104,23.7227115631104,23.7227115631104,23.2245330810547,22.945837020874,22.6934337615967,22.4664993286133,23.3215427398682,23.9720497131348,24.8310794830322,26.1061573028564,28.0287494659424,29.4584732055664,31.2144451141357,33.9132614135742,36.6509895324707,39.8905639648438,43.6963119506836,47.7775535583496,51.672420501709,54.6510543823242,57.2598724365234,61.1462821960449,64.9330062866211,69.0373077392578,73.8002319335938,79.3621215820312,85.3517837524414,91.3075866699219,97.8173675537109,103.355560302734,108.934593200684,115.93172454834,123.166221618652,129.629196166992,136.65754699707,144.834655761719,154.508575439453,164.10481262207,175.284027099609,175.284027099609
"123","OtherSoutheast Asia",43.8805364966393,43.8805364966393,43.8805364966393,43.8805364966393,45.0650811195374,49.1028788089752,52.4564644098282,56.2283248901367,55.8513281345367,56.2629289627075,61.2976839542389,66.94415974617,72.7459683418274,79.141329407692,84.0468170642853,89.7419030666351,98.8095180988312,108.732491493225,116.100922822952,124.308094978333,133.44895529747,130.856662511826,138.527162790298,150.043788433075,149.297574996948,155.608422279358,162.37998008728,176.561002731323,188.828319549561,204.955285072327,222.309756278992,226.108949661255,225.081897735596,257.255398273468,273.356040000916,284.370754241943,298.109117507935,309.146823883057,316.176180839539,323.571724891663,335.339241981506,335.339241981506
"124","Brunei",11.5189266204834,11.5189266204834,11.5189266204834,11.5189266204834,9.2351016998291,9.60050296783447,9.64864635467529,9.70652675628662,9.5618257522583,9.30217742919922,9.48906993865967,9.59319972991943,9.49015235900879,9.59354019165039,9.89534664154053,10.3662242889404,10.3977966308594,10.7248487472534,11.2051839828491,11.5277042388916,11.3581113815308,11.2946748733521,11.6394062042236,11.971061706543,12.2995529174805,12.775803565979,13.1468076705933,13.2131090164185,13.2643117904663,13.8476390838623,13.8690452575684,13.600025177002,13.3600482940674,13.7072715759277,14.2206525802612,14.3504648208618,14.0453701019287,13.7153396606445,13.6375999450684,13.3013620376587,13.4781045913696,13.4781045913696
"125","Laos",0.23463386297226,0.23463386297226,0.23463386297226,0.23463386297226,0.270607471466064,1.39252400398254,1.44320166110992,1.51686573028564,1.59377026557922,1.67162799835205,1.647794008255,1.61467003822327,1.84380197525024,1.96742117404938,2.05195260047913,2.16603827476501,2.29410672187805,2.48128318786621,2.65574860572815,2.83974742889404,3.03489756584167,3.15531039237976,3.38584923744202,3.58218717575073,3.7882137298584,4.01242828369141,4.25586223602295,4.5264368057251,4.84815692901611,5.26603221893311,5.66608333587646,6.10944938659668,6.5677661895752,7.1277928352356,7.70077133178711,8.31884288787842,8.98653793334961,9.67058944702148,10.3736028671265,11.1021499633789,11.8673934936523,11.8673934936523
"126","Singapore",32.1269760131836,32.1269760131836,32.1269760131836,32.1269760131836,35.5593719482422,38.1098518371582,41.364616394043,45.0049324035645,44.6957321166992,45.2891235351562,50.1608200073242,55.7362899780273,61.4120140075684,67.5803680419922,72.0995178222656,77.2096405029297,86.1176147460938,95.5263595581055,102.239990234375,109.940643310547,119.055946350098,116.406677246094,123.501907348633,134.490539550781,133.209808349609,138.820190429688,144.977310180664,158.82145690918,170.715850830078,185.841613769531,202.774627685547,206.399475097656,205.154083251953,236.420333862305,251.434616088867,261.701446533203,275.077209472656,285.760894775391,292.164978027344,299.168212890625,309.993743896484,309.993743896484
"127","South Asia",368.204829201102,368.204829201102,368.204829201102,368.204829201102,391.972699716687,405.916318818927,433.243134871125,452.10871514678,473.838749006391,497.075964570045,516.303612828255,558.374165356159,586.928412884474,618.350922435522,630.129017651081,665.933758020401,694.901291251183,736.587839305401,788.703173339367,842.690149307251,874.802172362804,923.103200495243,994.532590210438,1034.70236551762,1078.59258973598,1120.15999186039,1201.18872272968,1291.69028103352,1405.42007184029,1527.03459346294,1664.7016671896,1729.22087526321,1861.26006066799,2030.01004171371,2158.19778251648,2277.40528297424,2415.71048402786,2584.63577055931,2781.45995998383,2971.59830594063,3163.99811053276,3163.99811053276
"128","Bangladesh",28.4353790283203,28.4353790283203,28.4353790283203,28.4353790283203,30.4923782348633,31.1431846618652,32.3518676757812,33.9058265686035,35.0389633178711,36.5012741088867,37.8782501220703,38.7934837341309,39.8938941955566,42.136833190918,43.6054000854492,45.978702545166,48.14501953125,50.0179214477539,52.5794792175293,54.9576110839844,57.4251480102539,60.398063659668,63.2187461853027,66.5651016235352,69.9448013305664,72.6258773803711,76.0680313110352,80.0536422729492,85.2858963012695,90.9760589599609,97.3977355957031,103.255027770996,108.464378356934,114.507789611816,121.910018920898,129.860290527344,137.669570922852,146.013854980469,155.581604003906,166.648864746094,178.787902832031,178.787902832031
"129","India",270.722076416016,270.722076416016,270.722076416016,270.722076416016,286.982177734375,296.956939697266,318.601806640625,330.774749755859,348.154663085938,364.784484863281,379.24951171875,415.762817382812,440.489654541016,464.863952636719,469.776794433594,495.531799316406,519.073425292969,553.638122558594,595.573364257812,640.536315917969,666.476867675781,707.694580078125,770.295471191406,799.882507324219,838.468566894531,870.363708496094,938.777648925781,1013.15643310547,1107.22619628906,1209.79919433594,1328.3759765625,1380.0625,1497.0888671875,1650.68969726562,1760.2685546875,1856.31567382812,1974.86181640625,2121.20385742188,2294.17578125,2457.35327148438,2620.13403320312,2620.13403320312
"130","Pakistan",42.7204666137695,42.7204666137695,42.7204666137695,42.7204666137695,46.1042518615723,49.1183090209961,52.4477348327637,55.104320526123,59.2879028320312,62.5497169494629,66.5856399536133,71.6629867553711,75.2173080444336,78.570930480957,82.5478515625,88.9089050292969,90.4717025756836,93.8530044555664,98.5105590820312,103.284957885742,104.332679748535,106.993408203125,110.909507751465,115.634353637695,117.926780700684,121.729248046875,127.628639221191,137.033050537109,147.539779663086,156.654113769531,164.224914550781,167.01904296875,171.748458862305,174.507919311523,179.304092407227,185.592346191406,193.751831054688,202.809158325195,212.404357910156,224.14338684082,236.920959472656,236.920959472656
"131","OtherSouth Asia",26.3269071429968,26.3269071429968,26.3269071429968,26.3269071429968,28.3938918858767,28.6978854387999,29.8417257219553,32.3238182961941,31.3572197705507,33.2404886484146,32.5902110338211,32.1548774838448,31.3275561034679,32.7792061269283,34.1989715695381,35.5143511295319,37.2111438512802,39.0787908434868,42.0397707819939,43.9112644195557,46.5674769282341,48.0171485543251,50.1088650822639,52.6204029321671,52.2524408102036,55.4411579370499,58.7144032716751,61.4471551179886,65.3681995868683,69.6052263975143,74.7030404806137,78.884304523468,83.9583562612534,90.3046355247498,96.7151165008545,105.636972427368,109.427265644073,114.608899831772,119.298216819763,123.452782869339,128.155215024948,128.155215024948
"132","Afghanistan",8.19786548614502,8.19786548614502,8.19786548614502,8.19786548614502,9.10462474822998,8.62795925140381,9.16894054412842,10.3837299346924,8.26322269439697,9.11178016662598,7.97578620910645,6.62051486968994,5.06107759475708,4.92948961257935,4.96892595291138,5.01861524581909,4.86303806304932,4.71714687347412,5.95303964614868,6.31022167205811,6.68883514404297,6.4212818145752,6.69097566604614,6.57053804397583,6.1434531211853,7.9004807472229,8.56761074066162,8.65804576873779,9.62560653686523,10.1602258682251,11.5562620162964,11.9736003875732,14.4905290603638,15.7125577926636,16.6731739044189,19.0799026489258,19.8241291046143,20.3575019836426,20.6241931915283,21.1123085021973,21.6602878570557,21.6602878570557
"133","Bhutan",0.165165409445763,0.165165409445763,0.165165409445763,0.165165409445763,0.188136175274849,0.194559022784233,0.216565027832985,0.226271718740463,0.23580177128315,0.263462662696838,0.339066624641418,0.35597687959671,0.382435292005539,0.424030631780624,0.422301113605499,0.441730737686157,0.450505137443542,0.472811877727509,0.506259143352509,0.534433364868164,0.563152968883514,0.59645801782608,0.644079029560089,0.688733220100403,0.745235323905945,0.825183033943176,0.88842785358429,0.940813183784485,1.00782322883606,1.07685267925262,1.26988732814789,1.33044004440308,1.41901051998138,1.58547258377075,1.71058082580566,1.79733657836914,1.83584451675415,1.94132208824158,2.0693998336792,2.23475956916809,2.38714289665222,2.38714289665222
"134","Nepal",4.291419506073,4.291419506073,4.291419506073,4.291419506073,4.64940881729126,4.82512760162354,4.68146371841431,5.13468265533447,5.45020389556885,5.69904136657715,5.79567527770996,6.2417573928833,6.51200342178345,6.8138370513916,7.24775266647339,7.54537439346313,7.83585977554321,8.47965431213379,8.77376651763916,9.2412576675415,9.70781326293945,10.000638961792,10.4419240951538,11.0893230438232,11.6215839385986,11.6355609893799,12.0945882797241,12.6609296798706,13.1014270782471,13.5422391891479,14.0042409896851,14.859148979187,15.5327262878418,16.2808475494385,16.8379497528076,17.6430034637451,18.3714637756348,19.4717273712158,20.1187534332275,20.2018222808838,21.7168388366699,21.7168388366699
"135","Sri Lanka",13.672456741333,13.672456741333,13.672456741333,13.672456741333,14.4517221450806,15.0502395629883,15.7747564315796,16.5791339874268,17.4079914093018,18.1662044525146,18.4796829223633,18.9366283416748,19.3720397949219,20.6118488311768,21.5599918365479,22.5086307525635,24.0617408752441,25.4091777801514,26.8067054748535,27.8253517150879,29.6076755523682,30.9987697601318,32.3318862915039,34.2718086242676,33.7421684265137,35.0799331665039,37.1637763977051,39.1873664855957,41.6333427429199,44.8259086608887,47.8726501464844,50.7211151123047,52.5160903930664,56.725757598877,61.4934120178223,67.1167297363281,69.3958282470703,72.8383483886719,76.4858703613281,79.9038925170898,82.3909454345703,82.3909454345703
"136","Oceania",536.988235026598,536.988235026598,536.988235026598,536.988235026598,555.599546596408,571.986466854811,563.903324335814,589.719294652343,617.495901018381,641.543055206537,651.782606482506,685.529496967793,709.051774382591,731.449354127049,728.276423692703,733.343932032585,766.11109355092,797.947685092688,828.506682515144,860.563725680113,892.762378960848,929.099256753922,975.638009816408,1011.42390948534,1032.71937400103,1074.83689445257,1108.89615747333,1152.27515691519,1189.14197957516,1222.84411558509,1269.77277106047,1308.28619450331,1333.60269340873,1360.61753037572,1394.38880360126,1446.50590249896,1484.05295094848,1525.82338792086,1565.65425825119,1610.9082172513,1644.73169711232,1644.73169711232
"137","Australia",457.812225341797,457.812225341797,457.812225341797,457.812225341797,473.093353271484,488.838470458984,477.985565185547,499.882751464844,526.122619628906,547.457641601562,561.173217773438,593.053771972656,615.990661621094,637.947998046875,635.475646972656,638.288330078125,664.069274902344,690.489501953125,716.930847167969,744.737976074219,774.277465820312,809.714111328125,850.346130371094,883.876892089844,900.963134765625,937.028869628906,965.006164550781,1003.61712646484,1035.6357421875,1064.98803710938,1105.21606445312,1145.64233398438,1167.67004394531,1191.6416015625,1220.84997558594,1268.36474609375,1301.84301757812,1335.14855957031,1366.53967285156,1405.17602539062,1432.68334960938,1432.68334960938
"138","New Zealand",70.0264434814453,70.0264434814453,70.0264434814453,70.0264434814453,73.2859344482422,73.9675827026367,76.550666809082,80.2197418212891,81.5150146484375,83.7206497192383,80.1113586425781,81.7168121337891,82.1465759277344,82.6802368164062,81.3221740722656,82.3521194458008,87.7320404052734,92.3084869384766,96.5336380004883,99.7751922607422,102.776824951172,103.872543334961,109.26741027832,111.769020080566,116.013618469238,121.884590148926,127.418487548828,131.584594726562,135.951766967773,139.449691772461,144.693572998047,142.457290649414,145.186874389648,146.583801269531,150.535400390625,154.297912597656,157.411651611328,162.991897583008,170.219436645508,176.128524780273,181.462860107422,181.462860107422
"139","Other Oceania",9.14956620335579,9.14956620335579,9.14956620335579,9.14956620335579,9.22025887668133,9.18041369318962,9.36709234118462,9.61680136620998,9.85826674103737,10.3647638857365,10.4980300664902,10.7589128613472,10.9145368337631,10.8211192637682,11.4786026477814,12.7034825086594,14.3097782433033,15.149696201086,15.0421973466873,16.0505573451519,15.7080881893635,15.5126020908356,16.0244691669941,15.77799731493,15.7426207661629,15.9234346747398,16.4715053737164,17.0734357237816,17.5544704198837,18.4063867032528,19.8631336092949,20.1865698695183,20.7457750737667,22.3921275436878,23.0034276247025,23.8432438075542,24.7982817590237,27.6829307675362,28.8951487541199,29.6036670804024,30.585487395525,30.585487395525
"140","Fiji",1.86009883880615,1.86009883880615,1.86009883880615,1.86009883880615,1.97784292697906,1.85959780216217,1.78595542907715,1.93585109710693,1.84654104709625,1.98964619636536,1.85803079605103,1.87578892707825,2.01532196998596,2.13221073150635,2.07464075088501,2.20119404792786,2.24808025360107,2.36273241043091,2.4218008518219,2.53804707527161,2.48220992088318,2.51447868347168,2.73575282096863,2.68924522399902,2.74303007125854,2.83080697059631,2.8591148853302,3.01064825057983,3.03172254562378,3.08788466453552,3.06161761283875,3.09323787689209,3.05036425590515,3.14049243927002,3.22544717788696,3.27096843719482,3.4258234500885,3.61778998374939,3.75687265396118,3.7711489200592,3.91445255279541,3.91445255279541
"141","Maldives",0.387226223945618,0.387226223945618,0.387226223945618,0.387226223945618,0.417769640684128,0.44897386431694,0.468797743320465,0.550222396850586,0.626213908195496,0.680032014846802,0.74031126499176,0.804849028587341,0.879665732383728,0.844056129455566,0.902279615402222,0.960576474666595,1.01263248920441,1.08862400054932,1.16894733905792,1.26081073284149,1.36669290065765,1.46912217140198,1.55985009670258,1.61983895301819,1.55595850944519,1.66905164718628,1.8985470533371,2.01310062408447,1.74879956245422,2.20543718338013,2.37556171417236,2.60089159011841,2.41287708282471,2.58817577362061,2.80989789962769,2.88063383102417,3.09037470817566,3.31688690185547,3.39138174057007,3.60039806365967,3.91825747489929,3.91825747489929
"142","Papua New Guinea",5.67410802841187,5.67410802841187,5.67410802841187,5.67410802841187,5.65851354598999,5.67848491668701,5.86151170730591,5.84071922302246,6.07435894012451,6.35943222045898,6.53562021255493,6.72575664520264,6.63027906417847,6.43056392669678,7.04448318481445,8.02007961273193,9.47991752624512,10.0432243347168,9.71054744720459,10.4615325927734,10.0530729293823,9.67416095733643,9.85367107391357,9.60783672332764,9.59618377685547,9.58093547821045,9.78827667236328,10.054633140564,10.6925792694092,10.9379167556763,12.151782989502,12.1160230636597,12.9405860900879,14.2507791519165,14.408579826355,15.0783519744873,15.6558418273926,18.0701999664307,19.0277366638184,19.3892631530762,19.8158283233643,19.8158283233643
"143","Samoa",0.393896341323853,0.393896341323853,0.393896341323853,0.393896341323853,0.358226418495178,0.354594707489014,0.356123149394989,0.360708445310593,0.374846369028091,0.395480066537857,0.397390633821487,0.391659051179886,0.406179070472717,0.388220071792603,0.379290997982025,0.378532439470291,0.39405220746994,0.384035021066666,0.409664154052734,0.439073801040649,0.441898882389069,0.451598078012466,0.46146747469902,0.493395447731018,0.527635931968689,0.550556421279907,0.575416624546051,0.60202968120575,0.627052962779999,0.639398455619812,0.679825305938721,0.686685383319855,0.653667688369751,0.656799733638763,0.694753229618073,0.697546899318695,0.684057295322418,0.69223964214325,0.70355623960495,0.753826498985291,0.772672116756439,0.772672116756439
"144","Solomon Islands",0.356463968753815,0.356463968753815,0.356463968753815,0.356463968753815,0.349954098463058,0.344233304262161,0.35764753818512,0.358239352703094,0.346995055675507,0.346205979585648,0.375401705503464,0.380136132240295,0.396312147378922,0.404991954565048,0.429308384656906,0.483789563179016,0.503027260303497,0.549274682998657,0.594444751739502,0.60398668050766,0.595291256904602,0.60591048002243,0.602986335754395,0.516955375671387,0.475709736347198,0.46238985657692,0.492445230484009,0.51656699180603,0.544571101665497,0.582400560379028,0.625032305717468,0.66937518119812,0.637727975845337,0.681151211261749,0.771033406257629,0.806156992912292,0.830485582351685,0.849172294139862,0.870760321617126,0.90085905790329,0.930032670497894,0.930032670497894
"145","Tonga",0.238380566239357,0.238380566239357,0.238380566239357,0.238380566239357,0.208506360650063,0.218392193317413,0.222721606492996,0.226593390107155,0.241454422473907,0.246570020914078,0.253931730985641,0.249153047800064,0.250124514102936,0.245011731982231,0.260729104280472,0.261386096477509,0.271156847476959,0.284585982561111,0.295149445533752,0.295179605484009,0.29479119181633,0.30280601978302,0.314560055732727,0.325160205364227,0.336871802806854,0.348389029502869,0.355735093355179,0.354484975337982,0.360093533992767,0.357168763875961,0.342289924621582,0.352899253368378,0.360982805490494,0.373926430940628,0.384340822696686,0.387762695550919,0.375662177801132,0.38344818353653,0.397681176662445,0.411120712757111,0.422220975160599,0.422220975160599
"146","Vanuatu",0.23939223587513,0.23939223587513,0.23939223587513,0.23939223587513,0.249445885419846,0.27613690495491,0.31433516740799,0.344467461109161,0.347856998443604,0.34739738702774,0.337343722581863,0.331570029258728,0.336654335260391,0.376064717769623,0.387870609760284,0.397924274206161,0.400911659002304,0.437219768762589,0.441643357276917,0.451926857233047,0.474131107330322,0.494525700807571,0.496181309223175,0.525565385818481,0.507230937480927,0.4813052713871,0.501969814300537,0.521972060203552,0.549651443958282,0.596180319786072,0.627023756504059,0.667457520961761,0.689569175243378,0.700802803039551,0.709375262260437,0.72182297706604,0.736036717891693,0.753193795681,0.747159957885742,0.777050673961639,0.812023282051086,0.812023282051086
"147","OtherAsia Oceania",85.0108012706041,85.0108012706041,85.0108012706041,85.0108012706041,88.7322673797607,93.8192163854837,99.0753171294928,106.133511021733,105.240801796317,108.675257712603,114.071846723557,120.20240676403,125.820019096136,133.994290038943,140.913654148579,149.844890236855,162.565668016672,175.651202231646,186.388418018818,197.509150952101,209.069930523634,207.403498232365,217.570385068655,231.91949647665,231.16169065237,241.916462957859,254.058419555426,275.27268654108,293.529910683632,317.39562484622,344.594561159611,354.185300052166,358.997379988432,405.266008883715,435.726863026619,460.703060358763,484.476777642965,503.915349543095,508.249313831329,520.375230848789,541.426510602236,541.426510602236
"148","Middle East",1115.69413566589,1115.69413566589,1115.69413566589,1115.69413566589,1126.46800041199,1093.82071828842,1078.6899356842,1078.77162837982,1078.23173761368,1099.76245880127,1133.49522209167,1153.92943191528,1181.02844810486,1321.90359020233,1352.09879875183,1441.10236549377,1506.34493732452,1514.4899597168,1585.14570236206,1666.93885231018,1742.26313591003,1807.87114906311,1803.87121105194,1917.37398815155,1896.48820495605,1945.85425949097,2049.04257965088,2233.28061294556,2366.96187400818,2509.64908218384,2629.37377548218,2708.73486709595,2662.91438865662,2808.65063667297,3002.51601791382,3084.80857467651,3216.99639511108,3338.12614250183,3449.42799377441,3606.53868293762,3715.84186840057,3715.84186840057
"149","Iran",186.736633300781,186.736633300781,186.736633300781,186.736633300781,177.071075439453,225.252853393555,244.540191650391,223.056854248047,227.857513427734,204.601821899414,205.928695678711,194.816360473633,206.546020507812,235.119140625,264.234832763672,271.725189208984,274.551116943359,270.401031494141,276.573364257812,290.881317138672,292.283508300781,298.648895263672,301.203704833984,318.848449707031,321.331115722656,344.677581787109,374.783752441406,391.178680419922,403.656524658203,423.838531494141,458.405853271484,459.555786132812,464.185272216797,491.098480224609,504.091552734375,466.564178466797,465.658721923828,487.094940185547,480.662170410156,545.052734375,568.490112304688,568.490112304688
"150","Iraq",45.6840057373047,45.6840057373047,45.6840057373047,45.6840057373047,45.3510894775391,46.9084358215332,40.7759475708008,40.1703262329102,40.7543640136719,42.6484603881836,46.6170196533203,46.6081428527832,45.1546516418457,71.262092590332,25.6207847595215,33.9711647033691,44.2609710693359,45.9670257568359,46.9415397644043,52.1148681640625,63.1829872131348,85.2067413330078,100.188018798828,101.597129821777,103.939262390137,96.7672653198242,64.7364883422852,99.7963256835938,104.187980651855,114.771606445312,116.35270690918,125.926330566406,130.181762695312,138.516723632812,148.969848632812,169.730926513672,182.630462646484,183.908874511719,192.73649597168,213.937515258789,212.268615722656,212.268615722656
"151","Saudi Arabia",355.707611083984,355.707611083984,355.707611083984,355.707611083984,362.619018554688,287.448486328125,241.309036254883,230.060531616211,207.527252197266,242.83332824707,226.727416992188,256.449829101562,255.159851074219,293.927368164062,338.039642333984,351.519134521484,346.725311279297,348.662536621094,349.402008056641,358.617218017578,362.575561523438,373.066192626953,359.026641845703,379.223419189453,374.631958007812,364.070434570312,404.999481201172,437.231140136719,461.601715087891,474.473022460938,483.237152099609,513.438354492188,502.865325927734,528.207214355469,581.011291503906,612.452453613281,628.984069824219,651.957580566406,678.729614257812,690.068725585938,684.993591308594,684.993591308594
"152","Turkey",219.287063598633,219.287063598633,219.287063598633,219.287063598633,229.937057495117,238.130249023438,249.967895507812,266.745788574219,278.059387207031,297.556976318359,325.781829833984,333.342376708984,334.309875488281,365.287536621094,367.918640136719,386.445648193359,416.013610839844,396.593505859375,427.838195800781,459.411224365234,494.223846435547,505.631591796875,488.494201660156,520.930480957031,489.871002197266,521.371032714844,550.610900878906,603.713562011719,658.107238769531,704.896728515625,740.356323242188,746.614196777344,711.489990234375,771.876831054688,857.659240722656,898.740600585938,975.055480957031,1025.43359375,1087.84033203125,1122.47534179688,1205.74792480469,1205.74792480469
"153","OtherMiddle East",308.27882194519,308.27882194519,308.27882194519,308.27882194519,311.48975944519,296.080693721771,302.096864700317,318.738127708435,324.033220767975,312.121871948242,328.440259933472,322.71272277832,339.8580493927,356.307452201843,356.284898757935,397.441228866577,424.793927192688,452.865859985352,484.390594482422,505.914224624634,529.997232437134,545.317728042603,554.958643913269,596.774508476257,606.714866638184,618.967945098877,653.911956787109,701.360904693604,739.408414840698,791.669193267822,831.021739959717,863.200199127197,854.192037582397,878.951387405396,910.784084320068,937.320415496826,964.667659759521,989.731153488159,1009.45938110352,1035.00436592102,1044.34162425995,1044.34162425995
"154","Bahrain",7.62422275543213,7.62422275543213,7.62422275543213,7.62422275543213,7.21886587142944,6.67339277267456,7.09891319274902,7.45411777496338,7.09943056106567,7.18341636657715,7.93042087554932,8.48554992675781,8.51643753051758,8.89439678192139,9.89323711395264,10.5550947189331,11.9135360717773,11.8837518692017,12.3507823944092,12.8584003448486,13.2561101913452,13.8910779953003,14.4883947372437,15.2562780380249,15.6363172531128,16.20143699646,17.1774044036865,18.3765487670898,19.6204452514648,20.8896064758301,22.6218681335449,24.034631729126,24.645055770874,25.7132740020752,26.2233791351318,27.2021007537842,28.6755046844482,29.9228439331055,30.7792263031006,31.7690658569336,33.0032424926758,33.0032424926758
